"hr","weekday","weathersit","temp","hum","windspeed","ToD","temp2","season","mnth","cnt"
15,"6","2",23.96,0.34,0.2836,"(10,16]",574.0816,"3",9,654
16,"6","2",23.02,NA,0.2239,"(10,16]",529.9204,"3",9,783
17,"6","2",23.02,0.36,NA,"(16,19]",529.9204,"3",9,729
18,NA,"2",22.08,NA,NA,NA,487.5264,"3",9,614
19,"6","1",21.14,0.41,0.1642,"(16,19]",446.8996,"3",9,478
20,NA,"1",20.2,NA,NA,NA,408.04,"3",9,330
21,"6","1",18.32,0.52,0.1045,"(19,24]",335.6224,"3",9,296
22,"6","1",18.32,0.52,0,"(19,24]",335.6224,"3",9,279
23,NA,"1",NA,NA,NA,NA,302.0644,"3",9,229
0,"0","1",17.38,0.64,0,"(-0.01,5]",302.0644,"3",9,151
1,"0","1",17.38,0.64,0,NA,302.0644,"3",9,117
2,"0","1",16.44,0.63,0,"(-0.01,5]",NA,"3",9,89
3,"0","1",15.5,0.68,0,"(-0.01,5]",240.25,"3",9,48
4,"0","1",15.5,0.72,0,"(-0.01,5]",240.25,"3",9,8
5,"0","1",15.5,0.72,0,"(-0.01,5]",240.25,"3",9,13
NA,"0",NA,NA,0.72,0,"(5,10]",NA,"3",9,35
NA,"0",NA,NA,0.77,0.1045,"(5,10]",NA,"3",9,71
8,"0","1",NA,0.64,0.1642,"(5,10]",NA,"3",9,128
9,"0","1",19.26,0.6,0.1343,"(5,10]",370.9476,"3",9,296
10,"0","1",NA,0.5,0.1045,"(5,10]",NA,"3",9,490
11,"0","1",22.08,0.47,0.1642,"(10,16]",487.5264,"3",9,559
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,656
13,"0","1",22.08,NA,NA,"(10,16]",487.5264,"3",9,694
14,"0","1",23.02,0.39,0.1343,"(10,16]",529.9204,"3",9,635
15,"0","1",22.08,0.41,0.1642,"(10,16]",487.5264,"3",9,557
16,"0","1",22.08,0.44,0.1642,"(10,16]",487.5264,"3",9,596
17,NA,"1",23.02,NA,NA,NA,529.9204,"3",9,570
18,"0","1",21.14,0.5,0.1642,"(16,19]",446.8996,"3",9,481
19,"0","1",21.14,0.5,0.1343,"(16,19]",446.8996,"3",9,403
20,"0","1",NA,0.53,0.1045,"(19,24]",408.04,"3",9,324
21,"0","1",20.2,0.56,0.1045,"(19,24]",408.04,"3",9,191
22,NA,"1",18.32,NA,NA,NA,335.6224,"3",9,127
23,"0","1",17.38,0.68,0.1045,NA,302.0644,"3",9,94
0,NA,"1",17.38,0.68,NA,"(-0.01,5]",302.0644,"3",9,45
1,"1","1",16.44,0.72,0.0896,"(-0.01,5]",270.2736,"3",9,21
2,"1","1",16.44,0.72,0,"(-0.01,5]",270.2736,"3",9,13
NA,"1",NA,NA,0.77,0.0896,"(-0.01,5]",NA,"3",9,7
4,"1","1",15.5,0.77,0,"(-0.01,5]",240.25,"3",9,11
5,"1","1",14.56,0.82,0.0896,"(-0.01,5]",211.9936,"3",9,45
6,"1","1",14.56,0.82,0,"(5,10]",211.9936,"3",9,164
NA,NA,NA,NA,0.77,0,"(5,10]",NA,"3",9,492
8,"1","1",17.38,0.77,0.0896,"(5,10]",302.0644,"3",9,683
9,"1","1",19.26,0.68,0.1343,"(5,10]",370.9476,"3",9,299
10,NA,"2",21.14,NA,NA,NA,446.8996,"3",9,202
11,"1","2",21.14,NA,0.2239,"(10,16]",446.8996,"3",9,252
12,"1",NA,21.14,0.69,0.194,NA,446.8996,"3",9,295
13,"1","1",22.08,0.65,0.2537,"(10,16]",487.5264,"3",9,343
14,"1","2",22.08,0.65,0.2537,"(10,16]",487.5264,"3",9,332
15,"1","2",22.08,0.65,0.2537,"(10,16]",487.5264,"3",9,338
NA,"1",NA,NA,0.69,0.2537,"(10,16]",NA,"3",9,453
17,"1","2",22.08,0.65,0.2239,"(16,19]",487.5264,"3",9,842
NA,"1",NA,NA,0.73,0.1642,"(16,19]",NA,"3",9,774
19,"1","2",21.14,0.73,NA,"(16,19]",NA,"3",9,486
NA,"1",NA,NA,0.73,0.1343,"(19,24]",NA,"3",9,340
21,"1","3",21.14,0.83,0.2239,"(19,24]",446.8996,"3",9,233
22,NA,"3",21.14,NA,NA,NA,446.8996,"3",9,129
23,"1","3",20.2,0.94,0.2537,"(19,24]",408.04,"3",9,70
0,"2","3",20.2,0.94,0.2537,"(-0.01,5]",408.04,"3",9,13
NA,"2",NA,NA,0.94,0.194,"(-0.01,5]",NA,"3",9,5
2,"2","3",20.2,0.94,0.194,"(-0.01,5]",408.04,"3",9,4
3,"2","2",21.14,0.94,NA,"(-0.01,5]",446.8996,"3",9,6
4,"2","2",21.14,0.94,0.3582,"(-0.01,5]",446.8996,"3",9,7
5,"2","2",22.08,0.89,0.3284,"(-0.01,5]",487.5264,"3",9,48
6,"2","2",22.08,0.89,0.3284,NA,487.5264,"3",9,167
NA,"2",NA,NA,0.89,0.4478,"(5,10]",NA,"3",9,356
8,"2","2",23.02,0.83,0.5522,"(5,10]",529.9204,"3",9,672
NA,"2","2",23.02,0.83,0.5821,"(5,10]",529.9204,"3",9,293
10,NA,"3",23.96,NA,NA,NA,NA,"3",9,160
11,"2","2",23.96,0.79,0.6418,"(10,16]",NA,"3",9,151
NA,"2",NA,NA,NA,0.4478,"(10,16]",NA,"3",9,88
NA,"2",NA,NA,0.74,0.5821,"(10,16]",NA,"3",9,114
14,NA,"3",20.2,NA,NA,NA,408.04,"3",9,143
NA,"2",NA,NA,0.88,0.2537,"(10,16]",NA,"3",9,36
16,"2","3",NA,0.88,0.2985,"(10,16]",408.04,"3",9,141
17,"2","3",20.2,0.88,0.194,"(16,19]",408.04,"3",9,338
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,281
19,"2","2",20.2,0.88,0.2985,NA,408.04,"3",9,324
20,NA,"2",20.2,0.88,0.194,"(19,24]",NA,"3",9,290
21,"2","2",20.2,0.88,0.194,"(19,24]",408.04,"3",9,207
22,"2","3",NA,0.83,0.4627,"(19,24]",370.9476,"3",9,151
23,"2","2",18.32,0.83,0.2239,"(19,24]",335.6224,"3",9,78
0,"3","2",18.32,0.68,0.2836,"(-0.01,5]",335.6224,"3",9,26
1,"3","2",17.38,0.68,0.2537,"(-0.01,5]",302.0644,"3",9,12
2,NA,"2",17.38,NA,NA,NA,302.0644,"3",9,3
NA,"3",NA,NA,0.63,0.2537,"(-0.01,5]",NA,"3",9,5
4,"3","2",16.44,0.68,0.3582,"(-0.01,5]",270.2736,"3",9,10
NA,"3",NA,NA,0.68,NA,"(-0.01,5]",NA,"3",9,56
NA,"3",NA,NA,0.63,0.2537,"(5,10]",NA,"3",9,172
NA,"3",NA,NA,0.63,0.2239,"(5,10]",NA,"3",9,545
8,"3","1",16.44,0.59,0.2239,"(5,10]",270.2736,"3",9,797
9,"3","1",17.38,0.6,0.2537,"(5,10]",302.0644,"3",9,362
10,NA,"1",18.32,NA,NA,NA,335.6224,"3",9,192
11,"3","1",20.2,0.43,0.2537,"(10,16]",408.04,"3",9,247
12,"3","1",20.2,0.43,0.2537,"(10,16]",408.04,"3",9,313
13,"3","1",20.2,0.4,0.2537,"(10,16]",408.04,"3",9,289
14,NA,"1",NA,NA,NA,NA,446.8996,"3",9,286
15,"3","1",21.14,0.35,0,"(10,16]",446.8996,"3",9,311
16,"3","1",21.14,NA,0,"(10,16]",446.8996,"3",9,466
17,NA,"1",20.2,NA,NA,NA,408.04,"3",9,886
18,"3","1",19.26,NA,0.2836,"(16,19]",370.9476,"3",9,892
19,"3","1",18.32,0.43,0.2239,"(16,19]",335.6224,"3",9,611
20,NA,"1",16.44,0.48,0.1642,"(19,24]",270.2736,"3",9,409
21,NA,"1",15.5,NA,NA,NA,240.25,"3",9,349
NA,"3",NA,NA,0.63,0.0896,"(19,24]",NA,"3",9,229
23,"3","1",14.56,0.67,0.0896,"(19,24]",211.9936,"3",9,123
0,"4","1",NA,0.63,0,"(-0.01,5]",240.25,"3",9,58
1,"4","1",13.62,0.72,0.1045,"(-0.01,5]",185.5044,"3",9,18
2,NA,"1",13.62,NA,NA,NA,185.5044,"3",9,11
3,"4","1",12.68,0.77,0,"(-0.01,5]",160.7824,"3",9,6
4,"4",NA,12.68,0.77,0.1045,"(-0.01,5]",NA,"3",9,6
5,"4","1",12.68,0.77,0.1045,"(-0.01,5]",160.7824,"3",9,56
6,"4","1",12.68,0.77,0,"(5,10]",160.7824,"3",9,170
7,"4","1",13.62,0.82,0.1045,"(5,10]",185.5044,"3",9,534
8,"4","1",15.5,NA,NA,NA,240.25,"3",9,790
9,"4",NA,18.32,0.6,0.0896,"(5,10]",335.6224,"3",9,355
10,NA,"1",19.26,NA,NA,NA,370.9476,"3",9,190
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,243
12,NA,"1",21.14,NA,NA,NA,446.8996,"3",9,290
13,"4","1",22.08,0.44,0.1343,"(10,16]",487.5264,"3",9,336
14,"4","1",22.08,0.47,0.194,"(10,16]",487.5264,"3",9,298
15,"4","1",23.02,0.47,0.194,"(10,16]",529.9204,"3",9,291
NA,"4",NA,NA,0.47,0.1642,"(10,16]",NA,"3",9,457
17,"4","1",22.08,0.5,0.2239,"(16,19]",487.5264,"3",9,976
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,900
19,"4","1",19.26,NA,0.2239,"(16,19]",370.9476,"3",9,603
20,NA,"1",18.32,NA,NA,NA,335.6224,"3",9,417
NA,NA,NA,NA,0.64,0.194,"(19,24]",NA,"3",9,274
22,"4",NA,17.38,0.73,NA,"(19,24]",302.0644,"3",9,287
23,NA,"1",17.38,NA,NA,NA,302.0644,"3",9,154
0,NA,"1",17.38,NA,NA,NA,302.0644,"3",9,66
1,"5","1",16.44,0.72,0,"(-0.01,5]",270.2736,"3",9,49
2,NA,"1",16.44,NA,NA,NA,270.2736,"3",9,14
3,"5","1",15.5,0.77,0.0896,"(-0.01,5]",240.25,"3",9,12
4,NA,"1",NA,NA,NA,NA,240.25,"3",9,10
5,"5","1",15.5,0.82,0,"(-0.01,5]",240.25,"3",9,49
6,"5","1",15.5,0.77,0.0896,"(5,10]",240.25,"3",9,165
7,"5","1",16.44,0.77,0,"(5,10]",270.2736,"3",9,503
8,"5","1",17.38,0.73,0.1343,"(5,10]",302.0644,"3",9,757
9,"5","1",19.26,0.68,0.1343,"(5,10]",370.9476,"3",9,383
10,NA,"1",21.14,NA,NA,NA,446.8996,"3",9,225
11,"5","1",23.02,0.57,0.2239,"(10,16]",529.9204,"3",9,321
12,NA,"1",23.96,NA,NA,NA,574.0816,"3",9,389
13,"5","1",24.9,0.54,0.1642,"(10,16]",620.01,"3",9,421
NA,"5",NA,NA,0.54,NA,"(10,16]",NA,"3",9,412
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,423
16,"5",NA,24.9,0.54,0.194,"(10,16]",NA,"3",9,567
17,NA,"1",23.96,0.57,0.2836,"(16,19]",574.0816,"3",9,846
18,NA,"1",23.02,NA,NA,NA,529.9204,"3",9,805
NA,"5","1",22.08,0.65,0.2537,"(16,19]",487.5264,"3",9,588
NA,"5",NA,NA,0.69,0.194,"(19,24]",NA,"3",9,369
21,"5","1",20.2,0.73,0.2537,"(19,24]",408.04,"3",9,312
22,NA,"1",20.2,NA,NA,NA,408.04,"3",9,295
23,"5","1",20.2,0.73,0.3284,"(19,24]",408.04,"3",9,186
0,"6","1",20.2,0.73,NA,"(-0.01,5]",408.04,"3",9,172
1,NA,"1",19.26,0.83,0.2985,"(-0.01,5]",370.9476,"3",9,124
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,83
3,"6","1",18.32,0.83,0.2836,"(-0.01,5]",335.6224,"3",9,45
4,NA,"1",18.32,NA,NA,NA,335.6224,"3",9,15
NA,"6","1",18.32,0.83,0.3284,"(-0.01,5]",335.6224,"3",9,17
6,"6","1",18.32,0.83,0.2985,"(5,10]",335.6224,"3",9,41
7,"6","1",19.26,0.78,0.2537,"(5,10]",370.9476,"3",9,77
8,NA,"1",20.2,NA,NA,NA,408.04,"3",9,218
NA,"6",NA,NA,0.69,NA,"(5,10]",NA,"3",9,377
10,"6","1",23.02,0.65,0.3284,"(5,10]",529.9204,"3",9,474
NA,"6",NA,NA,0.58,NA,"(10,16]",NA,"3",9,626
12,"6","1",NA,0.54,0.2985,"(10,16]",NA,"3",9,688
13,"6","1",NA,0.51,0.3582,"(10,16]",717.1684,"3",9,707
14,"6","1",27.72,0.48,0.2836,"(10,16]",768.3984,"3",9,654
15,NA,"1",26.78,NA,NA,NA,717.1684,"3",9,750
16,"6","1",26.78,0.51,NA,"(10,16]",717.1684,"3",9,680
17,"6","1",26.78,0.51,0.3284,"(16,19]",717.1684,"3",9,646
18,"6","1",25.84,0.54,0.2836,"(16,19]",667.7056,"3",9,598
19,"6","1",24.9,0.58,0.194,"(16,19]",620.01,"3",9,407
20,"6","1",24.9,0.54,0.2537,"(19,24]",620.01,"3",9,325
NA,"6",NA,NA,0.57,0.2537,"(19,24]",NA,"3",9,261
22,NA,"1",21.14,NA,NA,NA,446.8996,"3",9,239
23,"6","1",21.14,0.5,0.194,"(19,24]",446.8996,"3",9,171
NA,"0",NA,NA,0.38,0.2537,"(-0.01,5]",NA,"4",9,180
1,NA,"1",17.38,NA,NA,NA,302.0644,"4",9,142
2,"0","1",16.44,0.48,0.2537,"(-0.01,5]",270.2736,"4",9,95
3,"0","1",14.56,0.55,0.2985,"(-0.01,5]",211.9936,"4",9,54
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,10
5,"0","1",13.62,0.59,0.2537,"(-0.01,5]",185.5044,"4",9,6
NA,"0",NA,NA,0.62,0.2537,"(5,10]",NA,"4",9,16
7,"0","1",13.62,0.59,0.2239,"(5,10]",185.5044,"4",9,57
8,"0","1",NA,0.55,0.3582,NA,211.9936,"4",9,175
NA,"0",NA,NA,0.51,0.3284,"(5,10]",NA,"4",9,276
10,"0","1",17.38,0.45,0.2537,"(5,10]",302.0644,"4",9,489
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,570
NA,"0",NA,NA,0.43,0.1045,"(10,16]",NA,"4",9,776
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,702
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,666
15,"0","1",20.2,0.33,0.2239,"(10,16]",NA,"4",9,640
16,"0","1",20.2,0.33,0.3284,"(10,16]",408.04,"4",9,691
NA,"0",NA,NA,0.35,0.2985,"(16,19]",NA,"4",9,723
NA,"0",NA,NA,0.37,0.194,"(16,19]",NA,"4",9,540
19,"0","1",16.44,0.42,0.1642,"(16,19]",270.2736,"4",9,413
20,"0","1",16.44,0.42,0.1642,"(19,24]",270.2736,"4",9,252
21,NA,"2",16.44,NA,NA,NA,270.2736,"4",9,196
22,"0","1",16.44,0.48,0,"(19,24]",270.2736,"4",9,138
NA,"0",NA,NA,0.59,0.1045,"(19,24]",NA,"4",9,100
0,"1","1",13.62,0.63,0.194,"(-0.01,5]",185.5044,"4",9,64
NA,"1","1",13.62,0.67,0.1343,"(-0.01,5]",185.5044,"4",9,18
2,"1",NA,13.62,0.63,0.1343,"(-0.01,5]",185.5044,"4",9,8
3,"1","1",13.62,0.63,0.1642,"(-0.01,5]",185.5044,"4",9,5
4,"1","1",12.68,0.67,0.1045,"(-0.01,5]",160.7824,"4",9,8
5,"1","1",13.62,0.63,0,"(-0.01,5]",185.5044,"4",9,37
NA,"1",NA,NA,0.59,0,"(5,10]",NA,"4",9,168
7,"1",NA,13.62,0.67,0.1343,"(5,10]",185.5044,"4",9,530
8,"1",NA,15.5,0.55,0.194,"(5,10]",240.25,"4",9,750
9,"1","1",16.44,0.52,0.194,"(5,10]",270.2736,"4",9,328
10,"1","1",17.38,0.49,0.2239,"(5,10]",302.0644,"4",9,198
11,"1","1",18.32,0.37,0.194,NA,335.6224,"4",9,238
12,"1","1",18.32,0.35,0.2985,"(10,16]",335.6224,"4",9,342
13,NA,"1",20.2,NA,NA,NA,408.04,"4",9,328
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,303
NA,"1",NA,NA,0.31,0,"(10,16]",NA,"4",9,300
16,"1","1",19.26,0.3,0.2537,"(10,16]",NA,"4",9,516
17,"1","1",19.26,0.3,0,"(16,19]",370.9476,"4",9,898
18,"1","1",17.38,0.37,0.1642,"(16,19]",302.0644,"4",9,853
19,"1","1",16.44,0.39,0.1343,"(16,19]",270.2736,"4",9,590
20,"1","1",16.44,0.52,0.1045,"(19,24]",270.2736,"4",9,432
NA,"1",NA,NA,0.51,0.1343,"(19,24]",240.25,"4",9,256
22,NA,"1",15.5,NA,NA,NA,240.25,"4",9,172
NA,"1",NA,NA,0.63,0.1343,"(19,24]",NA,"4",9,94
NA,"2",NA,NA,0.67,0.1642,"(-0.01,5]",NA,"4",9,64
1,"2","1",12.68,0.72,0.1343,"(-0.01,5]",160.7824,"4",9,13
2,"2","1",11.74,NA,0.1343,"(-0.01,5]",NA,"4",9,14
NA,"2","1",11.74,0.71,0.0896,"(-0.01,5]",137.8276,"4",9,5
NA,NA,NA,NA,0.71,0.1343,"(-0.01,5]",NA,"4",9,9
5,"2","1",11.74,0.77,0.0896,"(-0.01,5]",137.8276,"4",9,47
6,"2","1",12.68,0.77,0.2239,NA,160.7824,"4",9,194
7,"2","1",12.68,0.77,0.194,"(5,10]",160.7824,"4",9,556
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,805
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,409
NA,"2","1",18.32,0.52,0.2985,"(5,10]",335.6224,"4",9,170
11,"2","1",20.2,0.46,0.2985,"(10,16]",408.04,"4",9,218
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,302
13,NA,"1",22.08,NA,NA,NA,487.5264,"4",9,305
NA,"2",NA,NA,0.39,0.3284,"(10,16]",NA,"4",9,293
15,"2","1",23.02,0.36,0.3284,"(10,16]",529.9204,"4",9,303
16,"2","1",23.02,0.39,0.2985,"(10,16]",529.9204,"4",9,495
17,"2","1",23.02,0.39,0.2836,"(16,19]",529.9204,"4",9,967
NA,"2",NA,NA,NA,0.2239,"(16,19]",NA,"4",9,822
19,"2","1",21.14,0.5,0.2537,"(16,19]",446.8996,"4",9,539
20,"2","1",20.2,0.56,0.2985,"(19,24]",408.04,"4",9,425
21,"2","1",20.2,0.56,0.2985,"(19,24]",408.04,"4",9,297
22,"2","1",20.2,0.56,0.2836,"(19,24]",408.04,"4",9,188
23,NA,"1",20.2,0.56,0.3284,"(19,24]",408.04,"4",9,98
NA,"3","1",19.26,0.64,0.2985,"(-0.01,5]",370.9476,"4",9,40
1,"3","1",19.26,0.64,0.3284,NA,370.9476,"4",9,29
2,"3","2",19.26,0.64,0.2836,"(-0.01,5]",370.9476,"4",9,17
NA,NA,"2",19.26,NA,NA,NA,370.9476,"4",9,10
4,"3","1",18.32,0.73,0.2537,"(-0.01,5]",335.6224,"4",9,14
5,"3","1",18.32,0.73,0.2239,"(-0.01,5]",335.6224,"4",9,36
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,182
NA,"3",NA,NA,0.77,0.1343,"(5,10]",NA,"4",9,532
NA,NA,NA,NA,0.73,0.2985,"(5,10]",NA,"4",9,838
9,NA,"1",20.2,NA,NA,NA,408.04,"4",9,334
10,"3","1",20.2,0.73,0.2836,"(5,10]",408.04,"4",9,185
11,"3","1",22.08,0.61,0.2537,"(10,16]",487.5264,"4",9,227
12,"3","1",23.96,0.61,0.2239,NA,574.0816,"4",9,316
NA,"3",NA,NA,0.58,0.2239,"(10,16]",NA,"4",9,340
14,"3","1",26.78,0.48,0.2836,"(10,16]",717.1684,"4",9,277
15,"3","1",26.78,0.48,0.2985,"(10,16]",717.1684,"4",9,300
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,468
17,"3","1",26.78,0.48,0.2985,"(16,19]",717.1684,"4",9,953
18,"3","1",26.78,0.48,0.2239,"(16,19]",717.1684,"4",9,884
19,"3","1",24.9,0.54,0.1642,"(16,19]",620.01,"4",9,627
20,"3","1",23.02,0.69,0.194,"(19,24]",529.9204,"4",9,434
21,"3","1",23.02,0.65,0.194,"(19,24]",529.9204,"4",9,360
NA,"3",NA,NA,0.69,0.194,"(19,24]",NA,"4",9,215
23,"3","2",20.2,0.78,0.2537,"(19,24]",408.04,"4",9,115
0,NA,"1",20.2,NA,NA,NA,408.04,"4",9,65
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,21
NA,"4","1",20.2,0.78,0.0896,"(-0.01,5]",408.04,"4",9,16
NA,"4",NA,NA,0.78,0,NA,NA,"4",9,7
4,"4","1",18.32,0.94,0.1343,"(-0.01,5]",335.6224,"4",9,8
5,"4","1",19.26,0.83,0,NA,370.9476,"4",9,66
6,"4","1",18.32,0.88,0.0896,"(5,10]",335.6224,"4",9,169
NA,"4","1",20.2,0.78,0,"(5,10]",408.04,"4",9,558
8,"4","1",21.14,0.71,0.0896,"(5,10]",446.8996,"4",9,794
9,"4","1",23.02,0.65,0,"(5,10]",529.9204,"4",9,335
10,"4","2",24.9,0.51,0.2836,"(5,10]",620.01,"4",9,208
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,294
NA,"4",NA,NA,0.48,0.1343,"(10,16]",NA,"4",9,335
13,"4","2",26.78,0.48,NA,"(10,16]",717.1684,"4",9,326
NA,"4",NA,NA,0.45,0.0896,"(10,16]",NA,"4",9,258
15,NA,"2",27.72,NA,NA,NA,768.3984,"4",9,296
16,"4","2",25.84,0.58,0.3284,"(10,16]",667.7056,"4",9,472
17,"4","2",23.02,0.69,NA,"(16,19]",529.9204,"4",9,905
18,"4","2",NA,0.69,0.2239,NA,529.9204,"4",9,899
19,"4","1",23.02,0.65,0.1343,"(16,19]",529.9204,"4",9,559
20,NA,"2",22.08,0.69,0.2239,"(19,24]",487.5264,"4",9,457
21,"4","3",21.14,0.83,0.2985,"(19,24]",446.8996,"4",9,253
22,"4","3",21.14,0.83,0.2985,"(19,24]",446.8996,"4",9,47
23,"4","3",21.14,0.83,0.1642,"(19,24]",446.8996,"4",9,45
0,"5","3",20.2,0.88,0.1642,"(-0.01,5]",408.04,"4",9,17
1,"5","3",20.2,0.88,0,"(-0.01,5]",408.04,"4",9,13
2,"5","3",20.2,0.88,0.2985,"(-0.01,5]",NA,"4",9,10
3,"5","2",20.2,0.83,0.1343,"(-0.01,5]",408.04,"4",9,7
4,NA,"3",18.32,NA,NA,NA,335.6224,"4",9,12
5,"5","1",18.32,0.88,NA,"(-0.01,5]",335.6224,"4",9,38
6,NA,"2",18.32,NA,NA,NA,335.6224,"4",9,138
7,"5","2",18.32,0.94,0,"(5,10]",335.6224,"4",9,394
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,705
9,NA,"2",21.14,NA,NA,NA,446.8996,"4",9,426
NA,"5",NA,NA,0.78,0.1343,"(5,10]",NA,"4",9,245
11,"5","2",23.02,0.69,0,"(10,16]",529.9204,"4",9,361
12,"5","2",24.9,0.54,0.2537,"(10,16]",620.01,"4",9,380
NA,"5",NA,NA,0.51,NA,"(10,16]",NA,"4",9,410
NA,"5",NA,NA,0.54,0.2537,"(10,16]",NA,"4",9,399
NA,"5",NA,NA,0.54,0.2836,"(10,16]",NA,"4",9,392
16,"5","2",23.02,0.5,0.2239,"(10,16]",529.9204,"4",9,502
17,"5","2",23.02,0.54,0.2985,"(16,19]",529.9204,"4",9,808
18,"5","2",22.08,0.5,0.2239,"(16,19]",487.5264,"4",9,667
19,NA,"3",21.14,NA,NA,NA,446.8996,"4",9,508
20,"5","3",20.2,0.53,0.1642,"(19,24]",408.04,"4",9,336
21,"5","3",20.2,0.53,0.194,"(19,24]",408.04,"4",9,237
22,"5","2",19.26,0.53,0.2239,"(19,24]",370.9476,"4",9,220
23,NA,"2",18.32,NA,NA,NA,335.6224,"4",9,190
0,"6","1",17.38,0.6,0.2239,"(-0.01,5]",302.0644,"4",9,149
1,"6","1",17.38,0.6,0.2239,"(-0.01,5]",302.0644,"4",9,101
2,NA,"2",17.38,NA,NA,NA,302.0644,"4",9,92
3,"6","2",16.44,0.59,0.194,"(-0.01,5]",270.2736,"4",9,29
NA,NA,"1",16.44,NA,NA,NA,270.2736,"4",9,14
5,"6","1",15.5,0.63,0.194,"(-0.01,5]",240.25,"4",9,15
NA,"6",NA,NA,0.63,0.2537,"(5,10]",NA,"4",9,37
7,"6","1",14.56,0.67,0.2836,"(5,10]",211.9936,"4",9,73
8,"6",NA,15.5,0.68,0.2836,"(5,10]",240.25,"4",9,211
9,NA,"1",15.5,NA,NA,NA,240.25,"4",9,332
10,NA,"1",17.38,0.56,0.2537,"(5,10]",302.0644,"4",9,472
11,"6","1",18.32,0.52,0.2836,"(10,16]",335.6224,"4",9,663
12,"6","1",21.14,0.41,NA,"(10,16]",446.8996,"4",9,682
13,"6","1",21.14,0.41,0.2985,"(10,16]",446.8996,"4",9,686
NA,NA,"1",20.2,0.4,0.2537,"(10,16]",408.04,"4",9,750
15,"6","1",20.2,0.43,0.2537,"(10,16]",408.04,"4",9,727
NA,"6",NA,NA,0.41,0.2537,"(10,16]",NA,"4",9,722
17,NA,"1",20.2,NA,NA,NA,408.04,"4",9,712
18,"6","1",18.32,0.46,0.194,NA,335.6224,"4",9,594
19,"6","1",16.44,0.55,0.1642,"(16,19]",270.2736,"4",9,470
20,"6","1",16.44,0.55,0.194,"(19,24]",270.2736,"4",9,315
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,292
NA,"6",NA,NA,0.63,0.1045,"(19,24]",NA,"4",9,221
23,"6","1",15.5,0.59,0.0896,"(19,24]",240.25,"4",9,196
0,NA,"1",15.5,NA,NA,NA,240.25,"4",9,147
1,"0","1",15.5,0.59,0,"(-0.01,5]",240.25,"4",9,116
2,"0",NA,14.56,0.63,0,"(-0.01,5]",211.9936,"4",9,92
3,NA,"1",13.62,NA,NA,NA,185.5044,"4",9,58
4,"0","1",13.62,0.67,0.0896,"(-0.01,5]",NA,"4",9,7
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,10
6,"0","1",12.68,0.72,0.0896,"(5,10]",160.7824,"4",9,22
7,NA,"1",12.68,NA,NA,NA,160.7824,"4",9,57
NA,"0",NA,NA,0.67,0.1045,"(5,10]",NA,"4",9,144
9,"0","1",16.44,0.63,0.1045,"(5,10]",NA,"4",9,285
NA,"0",NA,NA,0.46,0.1642,"(5,10]",NA,"4",9,479
11,"0","1",20.2,0.43,0.2239,"(10,16]",408.04,"4",9,591
12,NA,"1",21.14,NA,NA,NA,446.8996,"4",9,680
NA,"0",NA,NA,0.41,0.2537,"(10,16]",NA,"4",9,594
14,"0","1",NA,0.41,0.2537,"(10,16]",446.8996,"4",9,612
15,NA,"1",22.08,NA,NA,NA,487.5264,"4",9,649
16,"0","1",22.08,0.36,0.2239,"(10,16]",487.5264,"4",9,648
17,"0","1",21.14,0.35,0.2836,"(16,19]",446.8996,"4",9,575
18,"0","1",NA,0.59,0.4478,"(16,19]",270.2736,"4",9,401
19,"0","3",15.5,0.72,0.1343,"(16,19]",240.25,"4",9,257
20,"0","3",15.5,0.72,0.1343,"(19,24]",240.25,"4",9,194
NA,"0",NA,NA,0.68,NA,"(19,24]",NA,"4",9,123
22,"0","1",14.56,NA,0,"(19,24]",211.9936,"4",9,91
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,57
0,"1","1",13.62,0.72,0.1045,"(-0.01,5]",185.5044,"4",10,45
1,"1","1",12.68,0.77,0.0896,"(-0.01,5]",160.7824,"4",10,18
NA,"1",NA,NA,0.72,0,"(-0.01,5]",NA,"4",10,12
3,"1","1",NA,0.77,0,"(-0.01,5]",160.7824,"4",10,7
4,"1","1",11.74,0.82,0.1045,NA,137.8276,"4",10,10
NA,"1","1",12.68,0.77,0,"(-0.01,5]",160.7824,"4",10,36
