"hr","weekday","weathersit","temp","hum","windspeed","ToD","temp2","season","mnth","cnt"
NA,NA,NA,NA,0.79,0.1343,"(-0.01,5]",NA,"3",7,34
NA,"0",NA,NA,0.6,0.1045,"(19,24]",NA,"4",12,104
14,"1","2",0.459999999999999,0.43,NA,"(10,16]",0.211599999999999,"1",1,86
NA,"2",NA,NA,0.67,0.1343,"(5,10]",NA,"2",5,112
NA,"1",NA,NA,0.79,0.0896,"(-0.01,5]",NA,"3",8,5
10,NA,NA,23.02,0.54,0,"(5,10]",529.9204,"4",10,260
NA,"0",NA,NA,0.34,0.2537,"(16,19]",NA,"2",6,578
NA,"1",NA,NA,0.87,0,"(-0.01,5]",NA,"4",12,12
14,"6","2",29.6,0.46,0.2836,"(10,16]",876.16,"2",6,334
22,"5","1",20.2,0.83,0.1343,"(19,24]",408.04,"2",5,232
1,"0","2",3.28,0.93,0.1045,"(-0.01,5]",10.7584,"1",2,51
22,"5","1",16.44,0.55,0.3284,"(19,24]",270.2736,"4",9,159
NA,"3",NA,NA,0.5,0.194,"(10,16]",NA,"3",9,232
16,"1","2",21.14,0.46,0.2537,"(10,16]",446.8996,"4",10,459
16,"3","1",27.72,0.27,0.1343,"(10,16]",768.3984,"2",6,312
17,"1","1",24.9,0.39,0.3284,"(16,19]",620.01,"2",6,601
NA,"1",NA,NA,0.44,0.2537,"(5,10]",NA,"1",1,80
NA,"5",NA,NA,0.62,0.194,"(16,19]",NA,"2",5,522
23,"2","1",25.84,0.79,0,"(19,24]",667.7056,"3",8,138
NA,"1",NA,NA,0.64,0.2537,"(-0.01,5]",NA,"1",1,7
NA,"0",NA,NA,0.87,0,"(5,10]",NA,"4",12,293
12,NA,"1",12.68,0.38,0.3881,"(10,16]",160.7824,"1",3,215
11,"2","1",26.78,0.51,0.2239,"(10,16]",717.1684,"3",8,150
17,"0","1",17.38,0.45,0.1642,"(16,19]",302.0644,"4",11,493
NA,"3",NA,NA,0.51,0.3582,"(10,16]",NA,"4",11,147
20,"0","1",15.5,0.63,0.2537,"(19,24]",240.25,"4",11,104
14,"2","1",10.8,0.28,0.1045,"(10,16]",116.64,"1",2,134
NA,"3",NA,NA,0.52,0,"(10,16]",NA,"3",8,239
NA,"6",NA,NA,0.77,0.1045,"(-0.01,5]",NA,"4",10,78
11,"4","2",24.9,0.7,0.1045,"(10,16]",620.01,"4",10,214
4,"1","2",23.96,0.69,0.2836,"(-0.01,5]",574.0816,"3",9,8
NA,"5",NA,NA,0.88,0,"(-0.01,5]",NA,"4",10,67
NA,"2",NA,NA,0.54,0,"(19,24]",NA,"3",8,215
21,"0","1",-0.48,0.4,0.1642,"(19,24]",0.2304,"1",1,72
9,"2",NA,16.44,0.77,0.0896,"(5,10]",270.2736,"4",10,227
NA,"1",NA,NA,0.4,0.2239,"(10,16]",NA,"1",2,141
9,"4","2",26.78,0.7,0.1343,"(5,10]",717.1684,"3",6,227
1,"2","1",21.14,0.73,NA,"(-0.01,5]",446.8996,"2",4,21
16,"6","1",17.38,0.42,0.2836,"(10,16]",302.0644,"4",10,691
19,"5","2",13.62,0.47,0.1642,"(16,19]",185.5044,"4",11,154
NA,"4",NA,NA,0.44,0.1045,"(10,16]",NA,"3",8,277
NA,"3",NA,NA,0.87,0.1045,"(16,19]",NA,"1",2,102
NA,"1",NA,NA,0.3,0.194,"(5,10]",NA,"2",3,69
23,"4","1",7.98,0.61,0.4179,"(19,24]",63.6804,"4",10,68
22,"4",NA,17.38,0.73,NA,"(19,24]",302.0644,"3",9,287
NA,"2",NA,NA,0.88,0.2985,"(10,16]",NA,"3",9,29
NA,"1",NA,NA,0.83,0.1045,"(19,24]",NA,"3",9,69
11,"5","3",7.98,0.66,0.194,"(10,16]",63.6804,"2",4,106
NA,"0",NA,NA,0.51,0.3284,"(5,10]",NA,"4",9,276
6,"1","2",0.459999999999999,0.43,0.194,"(5,10]",0.211599999999999,"1",1,5
NA,"2",NA,NA,0.57,0.2836,"(10,16]",NA,"1",3,97
14,"6","1",27.72,0.66,0.2239,"(10,16]",768.3984,"2",5,564
9,"3","2",24.9,0.74,0.1343,"(5,10]",620.01,"3",7,328
NA,"0",NA,NA,0.52,0.2537,"(10,16]",NA,"2",4,511
11,"6","1",19.26,0.56,0,NA,370.9476,"4",10,397
0,"1","1",2.34,0.44,0.3582,"(-0.01,5]",5.4756,"1",1,5
17,"1",NA,16.44,0.68,0.1343,"(16,19]",270.2736,"4",10,614
NA,"2",NA,NA,0.38,0.0896,"(5,10]",NA,"2",4,408
NA,"4",NA,NA,0.31,0.194,"(19,24]",NA,"2",6,248
20,"6","2",17.38,0.88,0.2537,"(19,24]",302.0644,"2",4,183
20,"6","1",15.5,NA,0.1343,"(19,24]",240.25,"4",10,179
15,"1","2",23.96,NA,0.2836,"(10,16]",574.0816,"3",9,253
21,"4","2",23.96,0.79,0,"(19,24]",574.0816,"3",8,149
NA,"1",NA,NA,0.46,0.194,"(16,19]",NA,"4",12,378
18,"1","1",7.98,0.23,0.1642,"(16,19]",63.6804,"1",1,410
NA,"0",NA,NA,NA,0.1642,"(-0.01,5]",NA,"1",3,7
5,"4","2",14.56,1,NA,"(-0.01,5]",211.9936,"2",3,34
NA,"4",NA,NA,0.76,0.3284,"(19,24]",NA,"1",1,67
NA,"5",NA,NA,0.65,0,"(-0.01,5]",NA,"4",11,32
11,"4","2",22.08,0.89,0.194,"(10,16]",487.5264,"3",9,165
15,"0","2",21.14,0.61,0.1045,"(10,16]",446.8996,"2",5,571
NA,"6",NA,NA,0.74,0.0896,"(19,24]",NA,"1",1,36
NA,"0",NA,NA,0.94,0.2985,"(-0.01,5]",NA,"2",3,18
NA,"1",NA,NA,0.64,0.3881,"(-0.01,5]",NA,"4",10,29
NA,"1",NA,NA,0.63,0,"(-0.01,5]",NA,"4",9,37
NA,"6",NA,NA,NA,0.2985,"(10,16]",NA,"1",1,110
8,"3","1",8.92,0.76,0.0896,"(5,10]",79.5664,"2",4,654
17,"0","1",34.3,0.39,0.1045,"(16,19]",1176.49,"3",7,249
19,"0","1",14.56,0.55,0.1343,"(16,19]",211.9936,"4",11,277
NA,NA,NA,NA,0.82,0.1045,"(19,24]",NA,"4",10,54
NA,"6",NA,NA,NA,0.1045,"(5,10]",NA,"2",5,284
NA,"5",NA,NA,0.24,0.1642,"(16,19]",NA,"2",4,738
NA,"3",NA,NA,0.78,0.0896,"(10,16]",NA,"3",9,193
NA,"0",NA,NA,0.52,NA,"(19,24]",NA,"4",11,79
NA,"0",NA,NA,0.49,0.4179,"(19,24]",NA,"4",10,130
NA,"2",NA,NA,0.52,0.3582,"(16,19]",NA,"2",5,526
NA,"4",NA,NA,0.61,0.194,"(-0.01,5]",NA,"3",8,25
21,"4","1",15.5,0.63,0.2985,"(19,24]",NA,"4",12,155
3,"0","1",15.5,0.68,0,"(-0.01,5]",240.25,"3",9,48
NA,"5",NA,NA,0.65,0.2836,"(5,10]",NA,"2",5,227
3,"2","2",23.02,0.89,0.0896,"(-0.01,5]",529.9204,"3",9,10
NA,"4","1",5.16,0.36,0,"(10,16]",26.6256,"1",1,62
5,"6","1",10.8,0.15,0.3284,"(-0.01,5]",116.64,"1",2,3
NA,"4",NA,NA,0.7,0.1045,"(-0.01,5]",NA,"3",7,8
3,"4","1",23.96,0.83,0.0896,"(-0.01,5]",574.0816,"3",8,6
NA,"4",NA,NA,0.52,0.194,"(16,19]",NA,"4",11,344
14,"1","1",29.6,0.63,0.2836,"(10,16]",NA,"2",5,465
NA,"5",NA,NA,0.54,0.2836,"(10,16]",NA,"4",9,392
NA,"1",NA,NA,0.22,0.2239,"(10,16]",NA,"1",2,140
NA,"5",NA,NA,0.26,0.1343,"(16,19]",NA,"2",4,671
NA,"5",NA,NA,0.75,0.1343,"(16,19]",NA,"1",1,89
NA,"5",NA,NA,0.34,0.0896,"(16,19]",NA,"1",1,301
12,"6","2",6.1,0.36,0.6119,"(10,16]",37.21,"4",11,199
NA,"6",NA,NA,0.6,0.2239,"(-0.01,5]",NA,"4",9,101
6,"1","1",10.8,0.87,0.1045,"(5,10]",116.64,"4",10,86
NA,"4",NA,NA,0.44,0.0896,"(10,16]",NA,"3",7,197
NA,"6",NA,NA,0.77,0.2836,"(19,24]",NA,"2",4,35
NA,"4",NA,NA,NA,0,"(19,24]",NA,"4",12,120
NA,"0",NA,NA,0.81,0.0896,"(-0.01,5]",NA,"4",11,124
NA,"4",NA,NA,0.89,0.2537,"(19,24]",NA,"3",7,68
NA,"1",NA,NA,0.93,0,"(-0.01,5]",NA,"4",11,6
NA,"0",NA,NA,0.81,0.194,"(-0.01,5]",NA,"1",2,4
14,"2","2",9.86,0.5,0.2239,"(10,16]",97.2196,"4",12,204
NA,"1",NA,NA,0.87,0.1343,NA,NA,"4",12,210
10,NA,"1",26.78,0.42,0.2836,"(5,10]",717.1684,"3",6,126
NA,"4",NA,NA,0.56,0.0896,"(19,24]",NA,"4",10,155
19,NA,"2",0.459999999999999,0.8,0.3881,"(16,19]",0.211599999999999,"1",1,85
1,"3","1",23.02,0.78,0,"(-0.01,5]",529.9204,"2",6,23
NA,"1",NA,NA,0.41,0.4925,"(10,16]",NA,"2",6,270
NA,"1",NA,NA,0.6,0,"(5,10]",NA,"1",1,108
NA,"3",NA,NA,0.83,0.2985,"(5,10]",NA,"2",6,505
NA,"2",NA,NA,NA,0.1045,"(19,24]",NA,"1",2,188
NA,"4",NA,NA,NA,0.4627,"(10,16]",NA,"2",6,232
1,"6","1",6.1,0.36,0.2537,"(-0.01,5]",37.21,"1",3,51
20,"0","1",24.9,0.84,0.1045,"(19,24]",620.01,"3",8,193
NA,"2",NA,NA,0.39,0.3284,"(10,16]",NA,"4",9,293
3,"5","1",3.28,0.75,0,"(-0.01,5]",10.7584,"4",11,4
3,"2","2",6.1,0.61,0.2239,"(-0.01,5]",37.21,"1",12,3
18,NA,"2",0.459999999999999,0.47,0.2985,"(16,19]",0.211599999999999,"1",2,170
NA,"4","2",18.32,0.73,0.1642,"(10,16]",335.6224,"4",10,207
13,"6","1",25.84,0.62,0.2239,NA,NA,"2",5,385
6,"2","1",23.96,0.69,0.1045,"(5,10]",574.0816,"3",8,117
NA,"1",NA,NA,0.73,0.1045,"(16,19]",NA,"2",5,530
7,"2","2",12.68,0.62,NA,"(5,10]",160.7824,"2",5,314
NA,"0",NA,NA,0.66,0.2836,"(-0.01,5]",NA,"4",11,37
3,"6","2",7.04,NA,0.0896,"(-0.01,5]",49.5616,"1",12,5
17,"5","2",7.04,0.36,0.3582,"(16,19]",49.5616,"2",3,225
NA,"4",NA,NA,0.71,0.2985,"(5,10]",NA,"3",8,113
21,"4","1",22.08,0.89,0.1642,"(19,24]",487.5264,"3",9,272
NA,"4",NA,NA,0.87,0,"(5,10]",NA,"1",12,64
19,"6","2",23.96,0.79,0.2836,"(16,19]",574.0816,"3",8,237
8,"5","1",13.62,0.44,0.2537,"(5,10]",185.5044,"2",5,620
NA,"3",NA,NA,0.75,0.0896,"(5,10]",NA,"1",2,104
15,"6","1",29.6,0.55,0.1642,"(10,16]",876.16,"3",7,560
NA,"1",NA,NA,0.42,0.2985,"(-0.01,5]",NA,"1",2,5
NA,"1",NA,NA,0.67,0.2537,"(-0.01,5]",NA,"4",11,19
NA,"1",NA,NA,0.78,0,"(-0.01,5]",NA,"3",7,26
NA,"1",NA,NA,0.32,0.1642,"(16,19]",NA,"3",7,730
0,"6","1",10.8,0.37,0.4179,"(-0.01,5]",116.64,"4",11,42
19,NA,"1",7.04,0.39,0.1642,"(16,19]",49.5616,"4",11,199
NA,"0",NA,NA,0.76,0.194,NA,NA,"1",1,1
17,NA,"2",13.62,0.28,0.1343,NA,185.5044,"2",4,274
NA,"4",NA,NA,NA,0.2836,"(10,16]",NA,"3",9,156
NA,"4",NA,NA,0.56,0.2239,"(10,16]",NA,"4",10,268
NA,"0",NA,NA,0.82,0.0896,"(-0.01,5]",NA,"2",5,10
NA,"0",NA,NA,0.52,0.2537,"(10,16]",NA,"1",2,255
NA,"5",NA,NA,NA,0.2537,"(16,19]",NA,"3",7,560
18,"1",NA,10.8,0.4,0.6119,"(16,19]",116.64,"1",2,205
NA,"5",NA,NA,0.72,0.1642,"(19,24]",NA,"2",5,115
8,"5",NA,3.28,NA,0.3582,"(5,10]",10.7584,"1",1,419
NA,"0",NA,NA,0.6,0.1642,"(-0.01,5]",NA,"1",12,41
7,"6","1",9.86,0.17,NA,"(5,10]",97.2196,"1",2,22
13,"3","1",23.02,0.27,0.2239,"(10,16]",529.9204,"1",3,254
4,"2","1",13.62,0.67,0.0896,"(-0.01,5]",185.5044,"2",4,5
NA,"6",NA,NA,0.88,0,"(-0.01,5]",NA,"2",5,75
8,"0","2",24.9,0.84,0.1343,"(5,10]",620.01,"3",7,133
NA,"0",NA,NA,0.69,0,"(5,10]",NA,"3",7,258
NA,"1",NA,NA,0.77,0,"(16,19]",NA,"4",12,308
NA,"5",NA,NA,0.65,0,"(5,10]",NA,"3",9,246
23,"6",NA,5.16,0.75,0.2836,"(19,24]",26.6256,"1",2,34
13,"1","1",22.08,0.38,NA,"(10,16]",487.5264,"3",9,323
NA,"2",NA,NA,0.74,0,"(19,24]",NA,"3",8,317
NA,"3",NA,NA,0.69,0.2537,"(-0.01,5]",NA,"3",7,16
NA,"0",NA,NA,0.88,0.0896,"(19,24]",NA,"3",8,114
NA,"1",NA,NA,0.54,0.194,"(16,19]",NA,"2",6,407
NA,"1",NA,NA,0.38,0.4478,"(10,16]",NA,"1",1,168
22,"3","1",27.72,0.58,0.0896,"(19,24]",768.3984,"3",7,288
NA,"6",NA,NA,0.61,0.1642,"(19,24]",NA,"2",4,53
NA,"2",NA,NA,NA,0.3582,"(19,24]",NA,"1",1,180
1,"1","1",14.56,0.82,0.2537,NA,211.9936,"2",3,28
NA,"2",NA,NA,0.74,0.2537,"(5,10]",NA,"3",9,172
NA,"6",NA,NA,0.26,0.2985,"(-0.01,5]",NA,"2",4,94
NA,"0",NA,NA,0.82,0,"(5,10]",NA,"2",5,23
7,"4","1",2.34,0.75,0.1343,"(5,10]",5.4756,"4",11,56
NA,"3",NA,NA,0.87,0.1045,"(-0.01,5]",NA,"4",11,2
NA,"4",NA,NA,0.78,0.3284,"(16,19]",NA,"3",8,272
18,"6","1",11.74,0.54,0.1343,"(16,19]",137.8276,"1",12,93
23,"6",NA,29.6,0.59,0.1045,NA,876.16,"3",7,104
14,"5","2",7.98,0.42,0.2239,"(10,16]",63.6804,"4",12,128
19,"5","1",7.04,0.61,0.2537,"(16,19]",49.5616,"1",3,107
10,"6","1",10.8,0.76,0.1642,"(5,10]",116.64,"1",12,128
22,"4","1",3.28,0.65,0.1642,"(19,24]",10.7584,"4",12,133
NA,"6",NA,NA,0.28,0.4925,"(19,24]",NA,"1",2,44
6,"4","1",18.32,0.88,0.0896,"(5,10]",335.6224,"4",9,169
NA,"6",NA,NA,0.59,0.3284,"(10,16]",NA,"3",8,441
6,"4","2",5.16,NA,0,"(5,10]",26.6256,"1",1,88
15,"4","1",7.04,0.45,0.1343,"(10,16]",49.5616,"4",12,117
NA,"2",NA,NA,0.54,0.1045,"(-0.01,5]",NA,"1",2,3
NA,"6",NA,NA,0.28,0.194,"(16,19]",NA,"3",7,299
NA,"5",NA,NA,0.94,0,"(10,16]",NA,"3",9,72
6,"5","2",0.459999999999999,0.8,0.1343,NA,0.211599999999999,"1",1,16
6,"0","2",6.1,0.52,0.2985,"(5,10]",37.21,"1",3,5
NA,"3","1",24.9,0.37,0.2537,"(5,10]",620.01,"3",6,172
NA,"6",NA,NA,0.69,0,"(5,10]",NA,"3",8,133
NA,NA,NA,NA,0.41,0.2836,"(19,24]",NA,"3",9,356
22,"3","1",24.9,0.79,0.194,"(19,24]",620.01,"3",7,186
1,"6","1",7.98,0.53,0.1343,"(-0.01,5]",63.6804,"4",10,146
NA,"0",NA,NA,0.82,0.194,"(16,19]",NA,"4",10,106
NA,NA,NA,NA,NA,0,"(10,16]",NA,"4",10,270
13,"4","1",27.72,0.31,NA,NA,768.3984,"3",8,217
5,"1","1",NA,0.64,0.2836,"(-0.01,5]",0.211599999999999,"1",1,8
20,"4","1",27.72,0.58,NA,"(19,24]",768.3984,"3",7,285
NA,"3",NA,NA,0.55,0.3881,"(5,10]",NA,"4",12,124
19,"2","1",18.32,0.26,0.1045,"(16,19]",335.6224,"2",4,558
NA,"0",NA,NA,0.72,0.2836,"(-0.01,5]",NA,"4",10,133
21,"6","1",-1.42,0.43,0.6418,"(19,24]",2.0164,"1",2,48
17,"4","1",23.02,0.31,0.1343,"(16,19]",529.9204,"2",5,852
NA,"2",NA,NA,0.66,0.1642,"(19,24]",NA,"3",7,523
NA,"6",NA,NA,0.4,0.1343,"(5,10]",NA,"2",4,158
17,"5","1",32.42,0.41,0.2836,"(16,19]",1051.0564,"3",7,699
NA,"0",NA,NA,0.45,0.1045,"(10,16]",NA,"4",11,686
NA,"1",NA,NA,0.89,0.2239,"(19,24]",NA,"2",5,188
9,"1","2",2.34,0.6,0.0896,"(5,10]",5.4756,"1",3,197
NA,"1",NA,NA,0.77,0.1642,"(-0.01,5]",NA,"2",5,26
NA,"1",NA,NA,0.28,0.7164,"(10,16]",NA,"2",4,280
NA,"5",NA,NA,0.32,0.1343,"(19,24]",NA,"2",6,408
NA,"0",NA,NA,0.78,0.1642,"(10,16]",NA,"3",8,272
9,"6","2",9.86,0.94,0,"(5,10]",97.2196,"4",12,170
23,NA,"3",15.5,0.88,0.1642,"(19,24]",240.25,"2",5,119
3,"2","1",-0.48,0.55,0.2836,"(-0.01,5]",0.2304,"1",1,2
20,"3","1",26.78,0.37,0.2985,"(19,24]",717.1684,"3",6,333
NA,"2",NA,NA,0.56,0.0896,"(5,10]",NA,"1",2,262
3,"0","1",-3.3,0.46,0.4179,"(-0.01,5]",NA,"1",1,4
19,"4","3",21.14,1,0.3284,"(16,19]",446.8996,"3",9,52
NA,NA,NA,NA,0.27,0.2239,"(16,19]",NA,"2",6,723
NA,"4","2",22.08,0.65,0.2836,"(10,16]",487.5264,"3",9,189
NA,"3",NA,NA,0.42,0.3881,"(10,16]",NA,"2",3,222
18,"2","1",2.34,0.47,0.1343,"(16,19]",5.4756,"1",2,167
21,"2","1",2.34,0.64,0,"(19,24]",5.4756,"1",1,48
NA,"3",NA,NA,0.49,0.1642,"(-0.01,5]",NA,"3",8,43
22,"6","1",23.96,0.83,0.1045,"(19,24]",574.0816,"3",9,162
NA,"0",NA,NA,0.66,0.0896,"(-0.01,5]",NA,"4",10,10
NA,"2",NA,NA,0.81,0.1045,"(16,19]",NA,"1",2,168
19,"4","1",7.98,0.46,0.1045,"(16,19]",63.6804,"4",12,228
NA,"0",NA,NA,0.52,0.3881,"(19,24]",NA,"4",10,102
NA,"1",NA,NA,0.36,0.194,"(10,16]",NA,"1",2,263
12,"2","1",23.02,0.34,0.4478,"(10,16]",529.9204,"3",6,308
NA,"2",NA,NA,0.63,0.1642,NA,NA,"4",10,254
NA,"2",NA,NA,0.46,0,"(-0.01,5]",NA,"2",4,3
NA,"6",NA,NA,0.41,0.2537,"(-0.01,5]",NA,"1",3,42
3,"3","1",2.34,0.69,0.2836,"(-0.01,5]",5.4756,"1",3,4
NA,"3",NA,NA,0.94,0.2537,"(19,24]",NA,"1",2,55
12,"3","1",12.68,0.41,0.194,"(10,16]",160.7824,"4",11,344
NA,"5",NA,NA,0.66,0,"(19,24]",NA,"4",11,245
NA,"3",NA,NA,0.6,0.1045,"(-0.01,5]",NA,"1",3,39
14,"5","2",29.6,0.38,NA,"(10,16]",876.16,"3",7,369
NA,"5",NA,NA,0.83,0.1642,"(10,16]",NA,"2",5,146
8,"6","1",7.04,0.76,0.0896,"(5,10]",NA,"4",11,60
NA,"5",NA,NA,0.53,NA,"(-0.01,5]",NA,"2",4,23
NA,"5",NA,NA,0.56,0.194,"(10,16]",NA,"2",5,242
NA,"6",NA,NA,0.59,0.2836,"(10,16]",NA,"2",3,605
NA,"2",NA,NA,0.67,0.1642,"(-0.01,5]",NA,"4",9,64
NA,"4",NA,NA,0.5,0.2239,"(16,19]",NA,"4",11,689
NA,"2",NA,NA,0.58,0.3881,"(10,16]",NA,"2",4,291
20,"6","1",15.5,0.39,0.2239,"(19,24]",240.25,"4",10,259
NA,"5",NA,NA,NA,0.3582,"(19,24]",NA,"1",3,159
NA,"3",NA,NA,0.94,0,"(5,10]",NA,"4",11,137
8,"1","2",23.02,0.83,0.1642,"(5,10]",529.9204,"3",7,455
NA,"1",NA,NA,0.53,0.1343,"(10,16]",NA,"4",12,111
3,"4","1",12.68,0.88,0.2239,"(-0.01,5]",160.7824,"4",10,5
NA,"3",NA,NA,0.87,0.2239,"(10,16]",NA,"2",3,87
12,"4","1",35.24,0.35,0.194,"(10,16]",1241.8576,"2",6,140
18,"2","1",17.38,0.64,0.2836,"(16,19]",302.0644,"4",10,524
NA,"2",NA,NA,0.53,0.2537,"(10,16]",NA,"4",10,183
23,"4","1",13.62,0.59,0.1045,"(19,24]",185.5044,"2",4,47
NA,"4",NA,NA,0.54,0,"(5,10]",NA,"1",1,210
NA,"2",NA,NA,0.42,0,"(10,16]",NA,"1",1,116
NA,"1","1",7.98,0.25,0.194,"(10,16]",63.6804,"1",1,221
11,"0","2",4.22,0.41,0.2239,"(10,16]",17.8084,"4",11,204
23,"2",NA,1.4,0.69,0.0896,"(19,24]",1.96,"1",1,11
5,"2","1",11.74,0.77,0.0896,"(-0.01,5]",137.8276,"4",9,47
NA,"4",NA,NA,0.61,0.194,"(5,10]",NA,"3",8,682
NA,"2",NA,NA,0.81,0.4627,"(5,10]",NA,"4",11,50
2,"5","1",11.74,0.94,0.1343,"(-0.01,5]",137.8276,"1",1,13
18,"6","1",25.84,0.54,0.2836,"(16,19]",667.7056,"3",9,598
NA,"6","1",18.32,0.83,0.3284,"(-0.01,5]",335.6224,"3",9,17
NA,"2",NA,NA,0.76,0,"(19,24]",NA,"4",11,235
NA,"6",NA,NA,0.8,0,"(-0.01,5]",NA,"1",2,10
19,"6","2",7.98,0.71,0.1343,"(16,19]",63.6804,"4",11,182
NA,"1",NA,NA,0.42,0.3284,"(-0.01,5]",NA,"1",2,37
5,"5","1",15.5,0.82,0,"(-0.01,5]",240.25,"3",9,49
NA,"3",NA,NA,0.73,0,"(-0.01,5]",NA,"3",8,28
NA,"0",NA,NA,0.88,0,"(-0.01,5]",NA,"3",9,88
NA,"0",NA,NA,0.73,0.4478,"(19,24]",NA,"4",10,196
19,"3",NA,27.72,0.55,0.2239,"(16,19]",768.3984,"3",8,347
2,"4","2",23.02,0.65,0.0896,"(-0.01,5]",529.9204,"3",7,9
1,"5","1",15.5,0.45,0.0896,"(-0.01,5]",240.25,"2",4,31
NA,"4",NA,NA,0.55,0.1642,"(10,16]",NA,"3",8,167
5,"3","1",4.22,0.75,0.0896,"(-0.01,5]",17.8084,"1",2,29
13,"2","1",18.32,0.37,0.3881,"(10,16]",335.6224,"4",10,198
16,"1","1",4.22,0.35,0.4179,"(10,16]",17.8084,"1",1,154
NA,"3",NA,NA,0.88,0.2836,"(19,24]",NA,"2",4,145
3,"3","1",13.62,0.82,0.1045,"(-0.01,5]",185.5044,"4",10,6
NA,"6",NA,NA,0.87,0.1642,"(19,24]",NA,"2",4,93
NA,"2",NA,NA,NA,0.194,"(16,19]",NA,"1",3,217
NA,"6",NA,NA,0.62,0.1343,"(-0.01,5]",NA,"3",7,7
11,"4","1",19.26,0.6,0.2239,"(10,16]",370.9476,"2",5,179
NA,"4",NA,NA,0.62,0.1642,"(19,24]",NA,"2",4,203
5,"4","2",21.14,0.83,0.3881,"(-0.01,5]",446.8996,"2",4,13
NA,"2",NA,NA,0.6,0.1045,"(16,19]",NA,"2",4,411
NA,"1",NA,NA,0.45,0.1045,"(16,19]",NA,"1",1,306
NA,NA,NA,NA,0.24,0.3582,"(16,19]",NA,"2",3,458
21,"3","2",7.04,0.93,0.3284,"(19,24]",49.5616,"1",3,62
19,NA,"2",17.38,0.83,0.1642,"(16,19]",302.0644,"4",10,471
NA,"1",NA,NA,0.94,0,"(5,10]",NA,"4",11,407
NA,"1",NA,NA,0.43,0.1343,"(10,16]",NA,"4",10,329
NA,"3",NA,NA,0.57,0.194,"(10,16]",NA,"2",4,135
18,"5","1",19.26,0.49,0.3582,NA,NA,"4",9,511
1,"3","1",14.56,0.77,0.1642,"(-0.01,5]",211.9936,"4",10,11
15,"2","1",24.9,0.28,0.1045,"(10,16]",620.01,"3",9,326
NA,"6",NA,NA,0.7,0.0896,"(10,16]",NA,"1",2,300
NA,"0",NA,NA,NA,0.1343,"(16,19]",NA,"3",6,317
9,NA,"1",22.08,0.73,0.2537,"(5,10]",487.5264,"2",5,177
NA,"5",NA,NA,0.67,0.2537,"(-0.01,5]",NA,"1",2,8
NA,"2",NA,NA,0.57,0.194,"(5,10]",NA,"1",1,144
NA,"0",NA,NA,0.56,0,"(5,10]",NA,"3",7,219
NA,"4",NA,NA,0.51,0.4478,"(10,16]",NA,"4",10,234
NA,"3",NA,NA,0.94,0,"(-0.01,5]",NA,"4",11,31
NA,"1",NA,NA,0.29,0.194,"(10,16]",NA,"3",8,123
NA,"3",NA,NA,0.61,0,"(5,10]",NA,"2",5,192
NA,"3",NA,NA,0.53,0.2239,"(16,19]",NA,"1",2,161
NA,"1",NA,NA,0.34,0.3284,NA,NA,"3",8,131
NA,"1",NA,NA,0.51,NA,"(10,16]",NA,"3",9,189
NA,"3",NA,NA,0.4,0.2985,"(10,16]",NA,"4",11,176
NA,"6",NA,NA,0.43,0.194,"(10,16]",NA,"3",8,390
10,"1","2",1.4,NA,0,"(5,10]",NA,"1",1,149
NA,"5","1",1.4,0.51,0.2836,"(5,10]",1.96,"1",1,68
4,"3","3",NA,0.94,0.3284,"(-0.01,5]",97.2196,"2",5,3
NA,"5",NA,NA,0.43,0.2239,NA,NA,"1",1,154
14,"3","1",24.9,NA,NA,"(10,16]",620.01,"3",9,278
10,"0","1",11.74,0.47,0.2537,"(5,10]",137.8276,"1",3,122
NA,"3",NA,NA,0.69,0.194,"(-0.01,5]",NA,"1",3,4
NA,"2",NA,NA,0.26,0.4627,"(16,19]",NA,"1",1,245
NA,"0",NA,NA,0.66,0.1045,"(19,24]",NA,"3",7,303
19,"4","1",12.68,0.67,0.0896,"(16,19]",160.7824,"4",11,252
19,"6","1",NA,0.49,0.2537,"(16,19]",49.5616,"1",2,94
20,"1","2",4.22,1,NA,"(19,24]",17.8084,"1",1,169
19,"2","2",8.92,NA,0.1642,"(16,19]",NA,"1",2,281
20,NA,"2",NA,0.54,0.3582,"(19,24]",160.7824,"2",3,135
NA,"3",NA,NA,0.6,0.1045,"(10,16]",NA,"4",10,82
NA,"0",NA,NA,0.48,0.194,"(16,19]",NA,"4",12,163
10,"0","2",12.68,0.72,0.1045,"(5,10]",160.7824,"4",11,229
10,"6","1",-0.48,0.47,0,"(5,10]",0.2304,"1",1,149
NA,"4",NA,NA,0.7,0.2537,"(16,19]",NA,"3",9,808
NA,"2",NA,NA,NA,0.2836,"(5,10]",NA,"2",4,58
NA,"2",NA,NA,0.48,0.0896,"(-0.01,5]",NA,"1",3,10
16,"2","3",12.68,0.94,0,NA,160.7824,"4",11,62
NA,"4",NA,NA,0.7,0.3582,"(16,19]",NA,"3",6,400
NA,"3",NA,NA,0.93,0.0896,"(-0.01,5]",NA,"1",1,7
NA,"6","1",4.22,0.38,0.3881,"(16,19]",17.8084,"4",11,145
20,"6","1",24.9,0.54,0.2537,"(19,24]",620.01,"3",9,325
NA,"6",NA,NA,0.62,0.0896,"(5,10]",NA,"3",8,407
9,"0","2",5.16,0.93,0.1642,"(5,10]",26.6256,"4",12,172
